א,"unkn0102-1, jeru0492-5, jord0001-419",א,X,w-א,UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יהותנן,masa0487-1,יְהוֹחָנָן,PROPN,w-יהותנן,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Yehohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,
יהי,beth0227-10,היה,VERB,w-יהי,VERB FEMININE SINGULAR PERSON_2 IMPERATIVE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יהיוחנן,,יְהוֹחָנָן,PROPN,w-יהיוחנן,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Yehohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,
יודן,"beth0228-4, beth0244-8, beth0227-4, jaff0052-6, beth0227-16",יוּדָן,PROPN,w-יודן,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Yudan,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוחנן,jeru0303-10,יוֹחָנָן,PROPN,w-יוחנן,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Yohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוכן,jeru0355-2,יוכן,PROPN,w-יוכן,VERB MASCULINE SINGULAR PERSON_3 FUTURE PASSIVE UNSPECIFIED,,,y,m,Jewish,Yohan,,,,,,,,,,,,,,,,,,,,,,,,,,,
יונתן,beth0243-5,יוֹנָתָן,PROPN,w-יונתן,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_FEMININE SUF_PLURAL SUF_PERSON_3,,,y,m,Jewish,Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוסה,jeru0452-2,יוֹסֵה,PROPN,w-יוסה,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוסף,"mger0150-3, beth0258-3, jeru0303-12, jeru0303-15, beth0259-2",יוֹסֵף,PROPN,w-יוסף,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,
יוספ,,יוֹסֵף,PROPN,w-יוספ,PROPERNAME MASCULINE SINGULAR UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,
יועוד,,,PROPN,w-יועוד,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יועזר,"jeru0303-7, masa0383-1, masa0466-3",יוֹעֶזֶר,PROPN,w-יועזר,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Yoezer,,,,,,,,,,,,,,,,,,,,,,,,,,,
יושוע,beth0245-5,,PROPN,w-יושוע,PROPERNAME MASCULINE SINGULAR UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Joshua,,,,,,,,,,,,,,,,,,,,,,,,,,,
יכ,,,,w-יכ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יליד,jeru0492-16,ילד,VERB,w-יליד,PARTICIPLE MASCULINE SINGULAR PERSON_3 ABSOLUTE PASSIVE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ילכ,,,,w-ילכ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ים,,,,w-ים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ימין,"jord0001-407, jord0001-258, jord0001-93",יוֹם,NOUN,w-ימין,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,y,day,,,,,,,,,,,,
יני,,יַנַּאי,PROPN,w-יני,NONSTANDARD,,,y,m,Jewish,Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,
ינניה,,,,w-ינניה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יס,,,,w-יס,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יסון,"masa0483-2, masa0482-2, jeru0365-2, masa0481-2, masa0480-2",יסון,PROPN,w-יסון,[none provided],,,y,m,Jewish,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,
יסן,"jeru0354-2, jeru0353-2",יסון,PROPN,w-יסן,VERB MASCULINE SINGULAR PERSON_3 FUTURE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_ACCUSATIVE SUF_FEMININE SUF_PLURAL SUF_PERSON_3,,,y,m,Jewish,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,
יסןש,,יסון,PROPN,w-יסןש,[none provided],,,y,m,Jewish,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,
יעקוב,"masa0499-1, masa0501-1, masa0500-1",יַעֲקֹב,PROPN,w-יעקוב,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Jacob,,,,,,,,,,,,,,,,,,,,,,,,,,,
יפה,"masa0520-1, masa0516-3",יָפֶה,ADJ,w-יפה,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יצאו,jord0001-374,יצא,VERB,w-יצאו,VERB MASCULINEFEMININE PLURAL PERSON_3 PAST UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
יצחק,"beth0259-3, beth0255-5, beth0258-1",יִצְחָק,PROPN,w-יצחק,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירבןא,,,,w-ירבןא,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ירושלם,"jord0001-271, jord0001-48, jord0001-219, jord0001-149, jord0001-58",יְרוּשָׁלַיִם,PROPN,w-ירושלם,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,Jerusalem,https://pleiades.stoa.org/places/687928,,,,,,,,,,,,,,
ירשלם,jord0001-188,יְרוּשָׁלַיִם,PROPN,w-ירשלם,VERB MASCULINE SINGULAR PERSON_3 FUTURE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_ACCUSATIVE SUF_MASCULINE SUF_PLURAL SUF_PERSON_3,,,,,,,,,,,,,,,,,y,Jerusalem,https://pleiades.stoa.org/places/687928,,,,,,,,,,,,,,
יש,jord0001-378,יֵשׁ,COP,w-יש,EXISTENTIAL UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישוע,"jeru0386-3, jeru0415-1, jeru0300-3, masa0414-2, masa0457-1",יֵשׁוּעַ,PROPN,w-ישוע,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Joshua,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישמעאל,jeru0334-1,יִשְׁמָעֵאל,PROPN,w-ישמעאל,[none provided],,,y,m,,Ishmael,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישצעל,,יִשְׁמָעֵאל,PROPN,w-ישצעל,[none provided],,,y,m,Jewish,Ishmael,,,,,,,,,,,,,,,,,,,,,,,,,,,
ישראל,"jord0001-87, jord0001-16, jord0001-167, juda0001-5, haif0010-2, jord0001-101, jord0001-277, jord0001-332, jord0001-338, jord0001-53, jord0001-45",יִשְׂרָאֵל,PROPN,w-ישראל,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Israel,,,,,,,y,Israel,,,y,Israel,https://pleiades.stoa.org/places/981527,,,,,,,,,,,,,,
ישרון,"caes0500-3, caes0552b-3",יְשֻׁרוּן,PROPN,w-ישרון,,,,,,,,,,,,,,y,"Jeshurun, Israel",,,y,Jeshurun,https://pleiades.stoa.org/places/981527,,,,,,,,,,,,,,
ך,,,,w-ך,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כ,unkn0102-11,כ,,w-כ,NUMBER UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כאל,"caes0500-2, caes0552b-2",אַל,PROPN,w-כאל,VERB MASCULINE SINGULAR PERSON_3 PRESENT UNSPECIFIED UNSPECIFIED,y,El,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כאנובס,jeru0449-9,כאנובס,PROPN,w-כאנובס,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,y,Canopus,https://pleiades.stoa.org/places/727097,,,,,,,,,,,,,,
כבו,,,,w-כבו,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כבוד,"jord0001-122, jord0001-138",כָּבוֹד,NOUN,w-כבוד,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,glory,,,
כדשא,jeru0327-6,דֶּשֶׁא,NOUN,w-כדשא,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_DEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,"grass, plant",,,,,
כה,jord0001-333,כֹּה,ADV,w-כה,ADVERB UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כהן,"masa0441-2, jeru0300-6, jord0001-379",כֹּהֵן,NOUN,w-כהן,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,y,religious,priest,,,,,,,,,,,,,y,priest,,,,,y,priest,,,
כהנה,"jeru0492-4, jeru0451-3",כֹּהֵן,NOUN,w-כהנה,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,y,religious,priest,,,,,,,,,,,,,y,priest,,,,,y,priest,,,
כהנים,jeru0303-19,כֹּהֵן,NOUN,w-כהנים,NOUN MASCULINE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,y,religious,priest,,,,,,,,,,,,,y,priest,,,,,y,priest,,,
כהנמ,,כֹּהֵן,NOUN,w-כהנמ,[none provided],,,,,,,,y,religious,priest,,,,,,,,,,,,,y,priest,,,,,y,priest,,,
כוהנ,,כֹּהֵן,NOUN,w-כוהנ,[none provided],,,,,,,,y,religious,priest,,,,,,,,,,,,,y,priest,,,,,y,priest,,,
כוהנים,"beth0260-1, beth0261-4",כֹּהֵן,NOUN,w-כוהנים,NOUN MASCULINE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,y,religious,priest,,,,,,,,,,,,,y,priest,,,,,y,priest,,,
כול,"jeru0449-5, jord0001-55",כֹּל,ADJ,w-כול,VERB MASCULINE SINGULAR PERSON_2 IMPERATIVE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כוסבא,juda0001-3,כוסבא,PROPN,w-כוסבא,PROPERNAME MASCULINE SINGULAR UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Cosba,,,,,,,,,,,,,,,,,,,,,,,,,,,
כי,"jord0001-278, jord0001-82, jord0001-95, jord0001-272",כִּי,CONJ,w-כי,CONJUNCTION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כיסה,masa0546-2,כִּיסְתָּא,NOUN,w-כיסה,VERB MASCULINE SINGULAR PERSON_3 PAST UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,"fodder, forage, hay, liquid",,,,,
ככרן,jeru0370-1,כִּכַּר,NOUN,w-ככרן,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,object,,,,,
כל,"huqo0001-2, jeru0534-1",כֹּל,ADJ,w-כל,DET_QUANTIFIER UNSPECIFIED UNSPECIFIED ABSOLUTECONSTRUCT UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כלן,"masa0450-7, masa0452-5",כֹּל,ADJ,w-כלן,DET_QUANTIFIER UNSPECIFIED UNSPECIFIED ABSOLUTE UNSPECIFIED UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_NOMINATIVE SUF_FEMININE SUF_PLURAL SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כן,"huqo0001-9, jord0001-161, beth0237-1, jord0001-49, jord0001-39",כֵּן,ADV,w-כן,ADVERB UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כנבון,masa0430-2,כנבון,PROPN,w-כנבון,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_DEFINITE ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כנסת,jeru0419-3,כְּנֶסֶת,NOUN,w-כנסת,NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,y,mother of the synagogue,,,,,,,,,,,,,y,mother of the synagogue,,,,,y,"synagogue, mother of the synagogue",,,
כסמכך,jord0001-118,סמך,VERB,w-כסמכך,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ordain,,,
כסף,jeru0357-17,כֶּסֶף,NOUN,w-כסף,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,money,,,,,
כרה,jeru0357-8,כַּר,NOUN,w-כרה,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,pile,,,,,
כרוטין,masa0449-5,כרוטין,NOUN,w-כרוטין,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PARTICIPLE MASCULINE PLURAL PERSON_ANY ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כרשנין,masa0543-1,כַּרְשִׁינָא,NOUN,w-כרשנין,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE ADJECTIVE MASCULINE PLURAL ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,vetch,,,,,
כשירין,"masa0450-8, masa0449-7, masa0451-6, masa0452-6",כשר,ADJ,w-כשירין,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE PLURAL ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,"kosher, fit, suitable",,,
כתבה,,כתב,VERB,w-כתבה,[none provided],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כתבידח,,,,w-כתבידח,[none provided],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כתביה,,כתב,VERB,w-כתביה,[none provided],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
כתושה,masa0516-2,כָּתוּשׁ,ADJ,w-כתושה,ADJECTIVE FEMININE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ל,"unkn0102-12, jord0001-420",ל,,w-ל,NUMBER UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לא,"ahma0001-1, jeru0526-1, bshe0101-4",לֹא,ADV,w-לא,NEGATION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאדר,jeru0369-3,אֲדָר,PROPN,w-לאדר,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,y,"month, Adar",Hebrew,,,,,,,,,,,
לאה,jeru0449-12,לֵאָה,PROPN,w-לאה,ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,y,f,Jewish,Leah,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאונ,,,,w-לאונ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאזעזר,,לאלעזר,PROPN,w-לאזעזר,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Eleazar,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאכים,jord0001-248,,,w-לאכים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאלפים,,אֶלֶף,X,w-לאלפים,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NUMBER MASCULINE PLURAL ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לאששא,,אשתא,,w-לאששא,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,y,fire,,,,,
לב,,,,w-לב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לבבל,jeru0492-19,בָּבֶל,PROPN,w-לבבל,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,Babylonia,https://pleiades.stoa.org/places/912816,,,,,,,,,,,,,,
לבבם,jeru0327-3,לֵבָב,NOUN,w-לבבם,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_PLURAL SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,body part,heart
לבית,jeru0309-1,בַּיִת,NOUN,w-לבית,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_DEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,"house, place of trumpeting",,,,,,,,,,,y,place of trumpeting,,,
לברכה,"beth0248-17, beth0247-10",בְּרָכָה,NOUN,w-לברכה,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN FEMININE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,blessing,,,
לג,"masa0594-1, masa0593-1",לֹג,NOUN,w-לג,NUMBER UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,y,log,,,,,,,
לה,,,,w-לה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
להכריז,jeru0309-3,כָּרַז,VERB,w-להכריז,[none provided],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לו,"jord0001-320, qumr0001-26",לְ,PREP,w-לו,PREPOSITION SUF_PRONOMINAL SUF_TYPE_NOMINATIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוד,jaff0052-12,לוֹד,PROPN,w-לוד,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,y,"Lod, Lydda",https://pleiades.stoa.org/places/687953,,,,,,,,,,,,,,
לווי,"beth0246-11, beth0250-9, beth0228-6",לֵוִי,PROPN,w-לווי,VERB MASCULINE SINGULAR PERSON_2 IMPERATIVE UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Levi,,,,,,,,,,,,,,,,,,,,,,,,,,,
לוי,"beth0227-6, beth0227-18, beth0227-7",לֵוִי,PROPN,w-לוי,PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Levi,,,,,,,,,,,,,,,,,,,,,,,,,,,
לום,,,,w-לום,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לות,"jeru0357-1, jeru0357-21, jeru0357-13",לְוָת,PREP,w-לות,VERB MASCULINE SINGULAR PERSON_2 IMPERATIVE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לחנונה,thar0001-1,חַנּוּנָהּ,PROPN,w-לחנונה,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_FEMININE SUF_SINGULAR SUF_PERSON_3,,,y,f,Jewish,Hanunah,,,,,,,,,,,,,,,,,,,,,,,,,,,
לחנניה,jeru0370-4,חֲנַנְיָה,PROPN,w-לחנניה,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Hananiah,,,,,,,,,,,,,,,,,,,,,,,,,,,
לטב,mari0004-2,טָב,ADV,w-לטב,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE ADJECTIVE MASCULINE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לטהרת,"masa0450-11, masa0450-9, masa0449-11, masa0453b-1, masa0451-7, masa0452-7",טׇהֳרָה,NOUN,w-לטהרת,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN FEMININE SINGULAR CONSTRUCT UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,pure,,,
לי,,לְ,PREP,w-לי,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליואת,,,,w-ליואת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליהוה,jord0001-329,יהוה,PROPN,w-ליהוה,PreLets ERR ERR,y,Yehovah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליודן,beth0274-2,יוּדָן,PROPN,w-ליודן,PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_FEMININE SUF_PLURAL SUF_PERSON_1,,,y,m,Jewish,Yudan,,,,,,,,,,,,,,,,,,,,,,,,,,,
ליקרה,mari0004-9,יְקָר,NOUN,w-ליקרה,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE ADJECTIVE FEMININE SINGULAR ABSOLUTE UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לישראל,"jord0001-375, jord0001-91",יִשְׂרָאֵל,PROPN,w-לישראל,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,y,Israel,,,y,Israel,https://pleiades.stoa.org/places/981527,,,,,,,,,,,,,,
לך,,לְ,PREP,w-לך,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לכה,jord0001-108,לְ,PREP,w-לכה,NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
למ,,,,w-למ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
למען,jord0001-153,לְמַעַן,PREP,w-למען,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
למתת,jeru0492-21,,,w-למתת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לני,jord0001-288,,,w-לני,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לנפת,jeru0369-9,,,w-לנפת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לעולם,"unkn0103-6, beth0227-8, unkn0103-3, qumr0001-16",לְעוֹלָם,ADV,w-לעולם,ADVERB UNSPECIFIED,,,,,,,,,,,,,,,,,,,,y,eternity,,,,,,,,,,,,
לעום,beth0228-7,לְעוֹלָם,ADV,w-לעום,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE VERB MASCULINE SINGULAR PERSON_3 PAST UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_ACCUSATIVE SUF_MASCULINE SUF_PLURAL SUF_PERSON_3,,,,,,,,,,,,,,,,,,,,y,eternity,,,,,,,,,,,,
לעזר,"jeru0492-6, jaff0054-5",אֶלְעָזָר,PROPN,w-לעזר,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Eleazar,,,,,,,,,,,,,,,,,,,,,,,,,,,
לעשה,jeru0423-2,אלעסה,PROPN,w-לעשה,1-PreLets NONSTANDARD,,,y,m,Jewish,Elasah,,,,,,,,,,,,,,,,,,,,,,,,,,,
לף,jeru0370-3,אֶלֶף,X,w-לף,VERB MASCULINE SINGULAR PERSON_3 PAST UNSPECIFIED UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לפלליה,masa0419-1,פְּלַלְיָה,PROPN,w-לפלליה,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE PROPERNAME UNSPECIFIED UNSPECIFIED UNSPECIFIED UNSPECIFIED,,,y,m,Jewish,Pelaliah,,,,,,,,,,,,,,,,,,,,,,,,,,,
לפני,"mger0150-9, jord0001-74",לִפְנֵי,PREP,w-לפני,PREPOSITION UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
לפנך,jord0001-81,לִפְנֵי,PREP,w-לפנך,1-PreLets PRE_PREPOSITIONAL PRE_DEFSTATUS_NOTDEFINITE NOUN MASCULINE SINGULAR ABSOLUTE UNSPECIFIED SUF_PRONOMINAL SUF_TYPE_POSSESSIVE SUF_MASCULINE SUF_SINGULAR SUF_PERSON_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
